MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,6,69.30579531442663,10463,2,3,3,1,9,3,1,3,8,5,2005,2005,2,15,15,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,893.0,893.0,1,901,900,1801,0.0,0.0,2,1,3,2,8,1,1,2,2,2005.0,1,3.0,800.0,3,3,1,0,116,0,0,0,0,0,6,2006,1,1,239900.0
90,6,69.30579531442663,10800,1,1,1,1,8,3,3,1,5,5,1987,1988,2,11,11,0,0.0,3,3,2,2,2,1,1,1200.0,6,0.0,0.0,1200.0,3,1200,0,1200,3.0,0.0,3,0,3,3,5,1,0,0,0,0,0,0.0,0.0,0,0,1,120,0,0,0,0,0,0,3,2009,1,4,179000.0
60,6,69.30579531442663,9313,2,1,1,1,6,3,1,3,7,5,2004,2004,2,15,15,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,864.0,864.0,1,864,864,1728,0.0,0.0,2,1,3,2,7,1,0,0,2,2004.0,2,2.0,572.0,3,3,1,187,56,0,0,0,0,0,4,2009,1,1,190000.0
70,8,69.30579531442663,9600,1,1,1,1,18,3,1,3,5,7,1910,2002,2,16,16,0,0.0,3,2,1,4,4,4,6,0.0,6,0.0,264.0,264.0,1,768,664,1432,0.0,0.0,2,0,2,3,7,1,0,0,6,1910.0,3,2.0,360.0,3,2,1,270,0,112,0,0,1,0,5,2007,1,2,132000.0
20,6,69.30579531442663,6768,2,1,1,1,20,2,1,1,6,8,1961,1996,4,7,7,0,0.0,3,2,2,3,3,3,1,832.0,6,0.0,80.0,912.0,2,912,0,912,1.0,1.0,1,0,3,2,5,1,0,0,6,1962.0,3,1.0,288.0,3,3,1,168,0,0,0,0,1,0,5,2008,1,1,142000.0
20,6,69.30579531442663,8450,1,1,1,1,21,3,1,1,7,5,2000,2001,2,15,15,2,108.0,3,3,3,2,3,4,6,0.0,6,0.0,1349.0,1349.0,1,1349,0,1349,0.0,0.0,2,0,3,3,6,1,0,0,2,2000.0,3,2.0,539.0,3,3,1,120,55,0,0,0,1,0,12,2007,1,1,179000.0
80,6,69.30579531442663,12886,2,1,1,1,20,3,1,6,5,6,1963,1999,2,7,7,0,0.0,3,3,2,2,3,2,2,444.0,6,0.0,76.0,520.0,1,1464,0,1464,0.0,1.0,2,0,3,3,6,3,1,3,2,1997.0,2,2.0,480.0,3,3,1,302,0,0,0,100,0,0,10,2009,1,1,175000.0
120,6,69.30579531442663,5395,2,3,1,1,23,3,4,1,8,5,1993,1993,2,7,7,0,0.0,2,3,3,2,3,4,1,733.0,6,0.0,604.0,1337.0,2,1337,0,1337,1.0,0.0,2,0,2,2,5,1,1,3,2,1993.0,2,2.0,462.0,3,3,1,96,0,70,168,0,0,0,10,2008,1,1,180000.0
60,6,69.30579531442663,8963,2,1,1,1,17,3,1,3,8,9,1976,1996,4,15,15,2,289.0,1,2,2,3,2,4,1,575.0,2,80.0,487.0,1142.0,1,1175,1540,2715,0.0,1.0,3,1,4,2,11,1,2,3,4,1994.0,1,2.0,831.0,3,3,1,0,204,0,0,0,0,0,7,2008,1,1,299800.0
60,6,69.30579531442663,8795,2,1,1,1,9,3,1,3,7,5,2000,2000,2,15,15,0,0.0,2,3,3,2,3,4,1,300.0,6,0.0,652.0,952.0,1,980,1276,2256,0.0,0.0,2,1,4,2,8,1,1,3,4,2000.0,1,2.0,554.0,3,3,1,224,54,0,0,0,0,0,4,2009,1,1,236000.0
70,8,69.30579531442663,11700,2,1,2,1,18,3,1,3,7,7,1880,2003,5,14,14,0,0.0,2,3,5,3,4,4,6,0.0,6,0.0,1240.0,1240.0,3,1320,1320,2640,0.0,0.0,1,1,4,2,8,1,1,2,6,1950.0,3,4.0,864.0,3,3,3,181,0,386,0,0,0,0,5,2009,1,1,265979.0
20,6,69.30579531442663,10593,2,1,1,1,14,3,1,1,7,5,1996,1996,4,15,15,2,338.0,2,3,3,2,3,4,1,919.0,6,0.0,801.0,1720.0,1,1720,0,1720,1.0,0.0,2,0,3,2,7,1,1,3,2,1996.0,1,2.0,527.0,3,3,1,240,56,154,0,0,0,0,3,2010,1,1,260400.0
50,6,69.30579531442663,8405,1,1,1,1,8,3,1,2,4,3,1945,1950,2,17,16,0,0.0,3,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1088,441,1529,0.0,0.0,2,0,4,3,9,4,0,0,6,1945.0,3,1.0,240.0,3,3,3,92,0,185,0,0,0,0,4,2009,1,1,98000.0
50,8,69.30579531442663,8800,1,1,2,1,18,3,1,2,4,7,1910,2004,2,16,16,0,0.0,3,3,1,3,4,4,6,0.0,6,0.0,576.0,576.0,2,792,348,1140,0.0,0.0,1,0,3,3,7,3,0,0,0,0,0,0.0,0.0,0,0,3,0,160,0,0,0,0,0,6,2010,1,1,96500.0
60,6,69.30579531442663,7750,1,1,1,1,9,5,1,3,7,5,2003,2003,2,15,15,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,660.0,660.0,1,660,660,1320,0.0,0.0,2,1,3,2,6,1,0,0,2,2003.0,1,2.0,400.0,3,3,1,0,48,0,0,0,0,0,8,2007,1,1,162000.0
20,6,69.30579531442663,9236,2,1,1,1,6,3,1,1,6,5,1997,1997,2,15,15,0,0.0,3,2,3,2,3,1,1,1200.0,6,0.0,279.0,1479.0,1,1494,0,1494,1.0,0.0,2,0,3,2,6,1,0,0,2,1997.0,2,2.0,576.0,3,3,1,168,27,0,0,0,0,0,7,2006,1,1,217000.0
60,6,69.30579531442663,10240,1,1,1,1,16,3,1,3,8,5,2005,2005,2,15,15,2,178.0,2,3,3,2,3,3,6,0.0,6,0.0,1030.0,1030.0,2,1038,1060,2098,0.0,0.0,2,1,3,1,8,1,1,2,2,2005.0,2,3.0,878.0,3,3,1,192,52,0,0,0,0,0,3,2006,1,1,275500.0
20,6,69.30579531442663,7930,1,1,1,1,13,3,1,1,6,8,1969,2005,2,11,11,0,0.0,3,3,2,3,3,4,1,439.0,5,472.0,115.0,1026.0,2,1026,0,1026,1.0,0.0,1,0,3,2,5,1,0,0,6,1969.0,2,2.0,440.0,3,3,1,171,48,0,0,0,0,0,7,2009,1,1,156000.0
160,3,69.30579531442663,3230,1,1,1,1,22,3,4,3,6,5,1999,1999,2,9,9,2,894.0,3,3,3,2,3,4,1,381.0,6,0.0,348.0,729.0,2,742,729,1471,0.0,0.0,2,1,3,3,6,1,0,0,6,1999.0,3,2.0,440.0,3,3,1,0,24,0,0,0,0,0,3,2009,1,1,172500.0
60,6,69.30579531442663,10769,2,1,1,1,6,3,1,3,8,5,2007,2007,2,15,15,0,0.0,2,3,3,2,3,2,1,20.0,6,0.0,846.0,866.0,1,866,902,1768,0.0,0.0,2,1,3,2,7,1,0,0,2,2007.0,2,2.0,578.0,3,3,1,144,105,0,0,0,0,0,4,2009,1,1,212000.0
60,6,69.30579531442663,11616,2,1,3,1,20,3,1,3,6,5,1978,1978,4,7,7,1,328.0,3,3,2,3,3,3,4,438.0,6,0.0,234.0,672.0,3,672,714,1386,0.0,0.0,2,1,3,3,6,1,1,3,2,1978.0,1,2.0,440.0,3,3,1,335,0,0,0,0,1,0,4,2010,1,2,158900.0
160,3,69.30579531442663,2280,1,1,1,1,22,3,5,3,7,5,1999,1999,2,9,9,2,360.0,3,3,3,2,3,4,2,549.0,6,0.0,195.0,744.0,2,757,744,1501,0.0,0.0,2,1,3,3,6,1,0,0,6,1999.0,3,2.0,440.0,3,3,1,0,0,0,0,0,0,0,8,2008,1,1,179400.0
60,6,69.30579531442663,12257,2,1,1,1,14,3,1,3,8,5,1995,1995,2,15,15,2,513.0,2,3,3,2,3,2,5,56.0,2,64.0,1198.0,1318.0,1,1328,1203,2531,0.0,0.0,2,1,4,2,9,1,1,3,2,1995.0,2,3.0,752.0,3,3,1,222,98,0,0,0,0,0,11,2007,1,1,290000.0
20,6,69.30579531442663,9100,1,1,1,1,13,3,1,1,6,6,1959,1959,4,16,16,0,0.0,3,3,2,3,3,4,4,612.0,6,0.0,252.0,864.0,1,864,0,864,0.0,0.0,1,0,2,3,5,1,0,0,6,2008.0,3,1.0,300.0,1,1,1,0,0,0,0,0,0,4,10,2009,1,1,127500.0
30,8,69.30579531442663,6911,1,1,4,1,4,2,1,1,5,5,1924,1950,2,16,16,0,0.0,3,3,3,3,3,3,5,405.0,6,0.0,740.0,1145.0,3,1301,0,1301,0.0,0.0,1,0,2,4,5,2,0,0,6,1965.0,3,2.0,440.0,3,3,1,0,0,0,0,0,0,0,10,2009,1,1,100000.0
60,3,69.30579531442663,8640,1,1,1,1,22,3,1,3,7,5,2009,2009,2,15,15,0,0.0,3,3,3,2,3,3,1,24.0,6,0.0,732.0,756.0,1,764,783,1547,0.0,0.0,2,1,3,2,7,1,0,0,2,2009.0,3,2.0,614.0,3,3,1,169,45,0,0,0,0,0,6,2010,6,1,215200.0
60,6,69.30579531442663,9430,1,1,1,1,14,3,1,3,8,5,1999,1999,2,15,15,2,673.0,2,3,3,2,3,3,1,1163.0,6,0.0,89.0,1252.0,1,1268,1097,2365,1.0,0.0,2,1,3,2,8,1,1,2,2,1999.0,2,3.0,856.0,3,3,1,0,128,0,0,180,0,0,7,2009,1,1,337000.0
120,6,69.30579531442663,9549,2,1,3,1,25,3,4,1,8,5,1995,1996,4,4,4,0,0.0,2,2,3,2,2,2,5,437.0,1,1057.0,0.0,1494.0,1,1494,0,1494,1.0,0.0,1,1,2,1,6,1,1,2,2,1995.0,1,2.0,481.0,3,3,1,0,30,0,0,216,0,0,4,2006,1,1,270000.0
20,6,69.30579531442663,14587,2,1,1,1,22,3,1,1,9,5,2008,2008,2,15,15,5,284.0,2,3,3,2,3,4,6,0.0,6,0.0,1498.0,1498.0,1,1506,0,1506,0.0,0.0,2,0,2,1,6,1,1,2,2,2008.0,1,2.0,592.0,3,3,1,0,174,0,0,0,0,0,8,2008,4,6,264132.0
60,6,69.30579531442663,10421,1,1,1,1,17,3,1,3,7,5,1988,1988,2,7,7,2,42.0,3,3,2,2,3,4,1,394.0,6,0.0,586.0,980.0,3,980,734,1714,0.0,0.0,2,1,3,3,7,1,1,3,2,1988.0,3,2.0,496.0,3,3,1,228,66,156,0,0,2,4,3,2010,1,1,196500.0
50,6,69.30579531442663,12508,2,1,1,1,12,3,1,2,6,7,1940,1985,2,15,15,0,0.0,3,3,2,2,3,3,2,660.0,6,0.0,323.0,983.0,1,983,767,1750,1.0,0.0,2,0,4,3,7,4,0,0,2,1989.0,3,1.0,423.0,3,3,1,245,0,156,0,0,0,4,7,2008,1,1,160000.0
20,6,69.30579531442663,9100,1,1,1,1,6,3,1,1,7,5,2004,2005,4,15,15,0,0.0,2,3,3,2,3,4,1,24.0,6,0.0,1836.0,1860.0,1,1836,0,1836,0.0,0.0,2,0,3,2,8,1,1,2,2,2004.0,1,2.0,484.0,3,3,1,120,33,0,0,0,0,0,10,2006,1,1,216837.0
60,6,69.30579531442663,53504,3,3,3,2,23,3,1,3,8,5,2003,2003,4,6,16,2,603.0,1,3,3,2,3,1,2,1416.0,6,0.0,234.0,1650.0,1,1690,1589,3279,1.0,0.0,3,1,4,1,12,4,1,2,4,2003.0,1,3.0,841.0,3,3,1,503,36,0,0,210,0,0,6,2010,1,1,538000.0
85,6,69.30579531442663,7252,2,1,3,1,20,3,1,5,5,5,1982,1982,4,16,16,0,0.0,3,3,2,2,3,2,1,685.0,6,0.0,173.0,858.0,3,858,0,858,1.0,0.0,1,0,2,3,5,1,0,0,6,1983.0,3,2.0,576.0,3,3,1,120,0,0,0,0,0,0,4,2009,1,1,134900.0
20,6,69.30579531442663,8877,1,1,1,1,8,3,1,1,4,5,1951,1951,2,16,16,0,0.0,3,3,2,4,4,4,5,836.0,6,0.0,0.0,836.0,3,1220,0,1220,0.0,0.0,1,0,2,3,6,1,0,0,6,1951.0,3,2.0,396.0,3,3,1,0,0,0,0,0,0,0,4,2006,5,1,102000.0
80,6,69.30579531442663,7819,1,1,1,1,8,3,1,6,6,5,1976,1976,2,11,11,0,0.0,3,3,2,3,3,2,2,422.0,3,127.0,480.0,1029.0,3,1117,0,1117,1.0,0.0,1,0,3,3,6,1,1,3,6,1976.0,3,2.0,672.0,3,3,1,144,0,0,0,0,2,0,3,2010,1,2,107000.0
20,6,69.30579531442663,10150,1,1,1,1,13,2,1,1,5,5,1958,1958,2,16,16,0,1.0,3,3,2,3,3,4,4,456.0,6,0.0,456.0,912.0,1,912,0,912,0.0,0.0,1,0,2,3,5,1,0,0,2,1958.0,2,1.0,275.0,3,3,1,0,0,0,0,0,0,0,7,2007,5,1,114500.0
20,6,69.30579531442663,14226,1,1,2,1,16,3,1,1,8,5,2006,2006,4,15,15,2,375.0,2,3,3,2,3,2,6,0.0,6,0.0,1935.0,1935.0,2,1973,0,1973,0.0,0.0,2,0,3,2,9,1,1,2,2,2006.0,1,3.0,895.0,3,3,1,315,45,0,0,0,0,0,7,2007,4,6,395000.0
120,8,69.30579531442663,4500,1,1,4,1,12,3,4,1,6,5,1998,1998,4,15,15,2,320.0,3,3,3,1,3,4,1,866.0,6,0.0,338.0,1204.0,1,1204,0,1204,1.0,0.0,2,0,2,3,5,1,0,0,2,1998.0,1,2.0,412.0,3,3,1,0,247,0,0,0,0,0,6,2009,1,1,162000.0
20,6,69.30579531442663,11210,2,1,1,1,6,3,1,1,7,5,2005,2006,2,15,15,2,240.0,2,3,3,2,3,2,1,20.0,6,0.0,1594.0,1614.0,1,1614,0,1614,0.0,0.0,2,0,3,2,7,1,0,0,2,2005.0,2,3.0,865.0,3,3,1,144,59,0,0,0,0,0,7,2006,4,6,221500.0
20,6,69.30579531442663,13350,2,1,1,1,20,3,1,1,5,5,1974,1974,4,7,11,0,0.0,3,3,2,3,3,4,2,762.0,6,0.0,102.0,864.0,3,894,0,894,1.0,0.0,1,0,3,3,5,1,1,4,2,1974.0,3,2.0,440.0,3,3,1,241,0,0,0,0,2,0,6,2006,1,1,142500.0
90,5,69.30579531442663,8400,1,1,1,1,21,2,3,1,5,5,1977,1977,2,11,11,2,320.0,3,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,3,2020,0,2020,0.0,0.0,2,0,4,3,10,1,2,3,6,1977.0,3,2.0,630.0,3,3,1,0,0,0,0,0,0,0,10,2007,1,1,144000.0
90,6,69.30579531442663,10530,1,1,1,1,12,3,3,5,6,5,1977,1977,2,11,8,2,90.0,3,3,2,2,3,1,1,975.0,6,0.0,0.0,975.0,3,1004,0,1004,1.0,0.0,1,0,2,3,4,1,0,0,2,1977.0,3,2.0,504.0,3,3,1,0,0,0,0,0,0,0,5,2006,1,1,135000.0
20,6,69.30579531442663,7875,1,1,1,1,9,3,1,1,7,5,1995,1996,2,7,7,2,38.0,3,3,3,2,2,4,6,0.0,6,0.0,1237.0,1237.0,2,1253,0,1253,0.0,0.0,2,0,3,3,6,1,1,3,2,1995.0,1,2.0,402.0,3,3,1,220,21,0,0,0,0,0,6,2007,1,1,176000.0
60,6,69.30579531442663,7153,1,1,1,1,21,3,1,3,6,5,1992,1992,2,15,15,0,0.0,2,2,3,2,3,4,2,387.0,6,0.0,374.0,761.0,1,810,793,1603,0.0,0.0,2,1,3,2,7,1,0,0,2,1992.0,2,2.0,484.0,3,3,1,0,124,0,0,0,0,0,7,2006,1,1,175900.0
20,6,69.30579531442663,16285,3,1,1,1,6,3,1,1,7,5,2001,2002,2,15,15,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,1413.0,1413.0,1,1430,0,1430,0.0,0.0,2,0,3,2,6,1,0,0,2,2001.0,2,2.0,605.0,3,3,1,0,33,0,0,0,0,0,6,2009,1,1,187100.0
85,6,69.30579531442663,9101,2,1,2,1,12,3,1,5,5,6,1978,1978,2,11,11,2,104.0,3,2,3,2,3,2,1,1097.0,6,0.0,0.0,1097.0,1,1110,0,1110,1.0,0.0,1,0,1,2,4,1,1,3,2,1978.0,1,2.0,602.0,3,3,1,303,30,0,0,0,0,0,7,2009,1,1,165500.0
75,8,69.30579531442663,6300,1,1,1,1,18,3,1,4,6,6,1914,2001,2,16,16,0,0.0,3,3,2,3,3,4,6,0.0,6,0.0,742.0,742.0,1,742,742,1484,0.0,0.0,2,0,3,3,9,1,1,2,0,0,0,0.0,0.0,0,0,1,0,291,134,0,0,0,0,6,2008,1,1,128000.0
20,6,69.30579531442663,9790,1,1,1,1,17,2,1,1,6,5,1967,1967,2,4,16,0,0.0,3,3,2,3,3,4,4,251.0,5,630.0,491.0,1372.0,3,1342,0,1342,0.0,0.0,2,0,3,3,7,1,1,2,2,1967.0,3,2.0,457.0,3,3,1,0,0,0,0,197,0,0,9,2009,1,1,161500.0
50,8,69.30579531442663,10800,1,1,1,1,18,1,1,2,5,6,1915,1950,2,9,9,0,0.0,3,2,3,4,3,4,5,686.0,6,0.0,0.0,686.0,3,966,686,1652,1.0,0.0,2,0,4,3,7,1,0,0,6,1961.0,3,1.0,416.0,3,3,1,0,0,196,0,0,0,4,6,2010,1,1,139000.0
60,6,69.30579531442663,10142,2,1,1,1,21,3,1,3,7,5,2004,2004,2,15,15,0,0.0,2,3,3,2,3,4,1,656.0,6,0.0,300.0,956.0,1,956,1128,2084,1.0,0.0,2,1,4,2,8,1,0,0,4,2004.0,2,2.0,618.0,3,3,1,0,45,0,0,0,0,0,1,2010,1,1,233000.0
20,8,69.30579531442663,6000,1,1,2,1,18,3,1,1,4,7,1954,2000,2,9,9,0,0.0,3,3,2,3,3,4,6,0.0,6,0.0,901.0,901.0,1,901,0,901,0.0,0.0,1,0,2,3,4,1,0,0,6,1954.0,3,1.0,281.0,4,3,1,0,0,0,0,0,0,0,8,2008,1,1,107900.0
60,6,69.30579531442663,12205,2,4,1,1,5,3,1,3,6,8,1966,2007,2,7,7,2,157.0,3,3,2,3,4,1,5,568.0,6,0.0,264.0,832.0,2,976,1111,2087,0.0,0.0,2,1,5,2,9,1,0,0,2,1966.0,1,2.0,444.0,3,3,1,133,168,0,0,0,0,0,7,2007,1,1,187500.0
120,6,69.30579531442663,3182,1,1,1,1,1,3,4,1,7,5,2005,2006,2,15,15,2,11.0,2,3,3,2,3,4,1,16.0,6,0.0,1129.0,1145.0,1,1145,0,1145,0.0,0.0,2,0,2,2,5,1,1,2,2,2005.0,1,2.0,397.0,3,3,1,100,16,0,0,0,0,0,9,2009,1,1,160200.0
80,6,69.30579531442663,11333,2,1,2,1,12,3,1,6,6,5,1976,1976,2,7,7,0,0.0,3,3,3,2,3,2,2,539.0,6,0.0,490.0,1029.0,3,1062,0,1062,1.0,0.0,1,0,3,3,5,1,2,3,2,1976.0,2,2.0,539.0,3,3,1,120,0,0,0,0,0,0,5,2007,1,1,146800.0
60,6,69.30579531442663,9920,2,1,3,1,14,3,1,3,7,5,1996,1997,2,9,9,0,0.0,2,3,3,2,3,2,1,862.0,6,0.0,255.0,1117.0,1,1127,886,2013,1.0,0.0,2,1,3,3,8,1,1,3,2,1997.0,3,2.0,455.0,3,3,1,180,130,0,0,0,0,0,6,2007,1,1,269790.0
20,6,69.30579531442663,9158,1,1,1,1,22,3,1,1,8,5,2007,2007,2,6,6,5,140.0,2,3,3,2,3,2,6,0.0,6,0.0,1496.0,1496.0,1,1496,0,1496,0.0,0.0,2,0,3,2,7,1,0,0,2,2007.0,1,2.0,474.0,3,3,1,168,130,0,0,0,0,0,6,2007,4,6,225000.0
60,6,69.30579531442663,10832,2,1,2,1,9,3,1,3,7,5,1994,1996,2,9,9,0,0.0,2,3,3,2,3,4,6,0.0,6,0.0,712.0,712.0,1,1086,809,1895,0.0,0.0,2,1,3,2,7,1,1,3,2,1994.0,1,2.0,409.0,3,3,1,143,46,0,0,0,0,4,10,2008,1,1,194500.0
60,6,69.30579531442663,8400,1,1,1,1,21,3,1,3,6,6,1980,1981,2,7,7,2,130.0,3,3,2,2,3,4,6,0.0,6,0.0,650.0,650.0,3,888,676,1564,0.0,0.0,2,1,3,3,7,1,1,3,2,1980.0,3,2.0,476.0,3,3,1,0,50,0,0,204,2,0,4,2010,1,1,171000.0
20,6,69.30579531442663,8197,1,1,1,1,20,3,1,1,6,5,1977,1977,2,11,11,2,148.0,3,3,2,3,3,4,6,0.0,6,0.0,660.0,660.0,1,1285,0,1285,0.0,0.0,1,1,3,3,7,1,1,3,2,1977.0,2,2.0,528.0,3,3,1,138,0,0,0,0,2,0,4,2007,1,1,143500.0
20,6,69.30579531442663,7677,1,1,1,1,13,3,1,1,5,5,1953,1953,2,15,15,0,0.0,3,3,2,3,3,4,3,570.0,6,0.0,203.0,773.0,2,773,0,773,0.0,0.0,1,0,2,3,4,1,0,0,2,1953.0,3,1.0,240.0,3,3,1,0,0,0,0,0,0,0,4,2008,1,2,110000.0
60,6,69.30579531442663,13518,1,1,1,1,16,3,1,3,9,5,2008,2009,4,15,15,5,860.0,1,3,3,1,3,4,6,0.0,6,0.0,1926.0,1926.0,1,1966,1174,3140,0.0,0.0,3,1,4,1,11,1,2,2,4,2009.0,1,3.0,820.0,3,3,1,144,78,0,0,0,0,0,7,2009,4,6,485000.0
50,6,69.30579531442663,7200,1,1,2,1,19,2,1,2,5,7,1937,1950,2,16,16,2,252.0,3,3,1,2,3,4,2,569.0,6,0.0,162.0,731.0,1,981,787,1768,1.0,0.0,1,1,3,2,7,1,2,3,6,1939.0,3,1.0,240.0,3,3,1,0,0,264,0,0,2,0,6,2007,1,1,175000.0
60,6,69.30579531442663,12798,2,3,1,2,5,2,1,3,6,5,1997,1997,2,15,15,0,0.0,3,3,3,2,3,1,1,462.0,6,0.0,154.0,616.0,2,616,1072,1688,1.0,0.0,2,1,4,2,8,1,0,0,2,1997.0,2,2.0,603.0,3,3,1,403,114,185,0,0,0,4,5,2008,1,1,200000.0
30,8,69.30579531442663,4800,1,1,1,1,10,3,1,1,4,7,1916,1990,2,9,9,0,0.0,3,3,2,3,3,4,5,197.0,6,0.0,999.0,1196.0,1,1196,0,1196,1.0,0.0,1,0,2,3,5,1,0,0,6,1957.0,3,2.0,440.0,3,3,1,0,0,0,0,0,0,0,7,2007,1,1,109900.0
60,6,69.30579531442663,8199,1,1,1,1,6,3,1,3,7,5,2005,2005,2,17,16,0,0.0,2,3,3,2,3,2,1,648.0,6,0.0,80.0,728.0,1,728,728,1456,1.0,0.0,2,1,3,2,7,1,1,2,2,2005.0,1,2.0,410.0,3,3,1,36,18,0,0,0,0,0,10,2008,1,1,189000.0
60,6,69.30579531442663,13891,1,1,1,1,16,3,1,3,9,5,2008,2009,4,15,15,5,424.0,1,3,3,1,3,1,6,0.0,6,0.0,1734.0,1734.0,1,1734,1088,2822,0.0,0.0,3,1,4,1,12,1,1,2,4,2009.0,2,3.0,1020.0,3,3,1,52,170,0,0,192,0,0,1,2009,4,6,582933.0
20,6,69.30579531442663,9000,1,1,1,1,13,3,1,1,5,5,1954,1954,2,16,16,0,0.0,3,3,2,3,3,4,5,812.0,6,0.0,124.0,936.0,3,1128,0,1128,0.0,0.0,1,0,2,3,5,2,0,0,2,1954.0,3,1.0,286.0,3,3,1,0,0,0,0,0,3,0,6,2006,1,5,118000.0
20,6,69.30579531442663,12274,2,1,4,1,22,3,1,1,7,5,2008,2008,2,15,15,5,256.0,2,3,3,2,3,4,6,0.0,6,0.0,1417.0,1417.0,1,1428,0,1428,0.0,0.0,2,0,3,1,6,1,0,0,2,2008.0,2,2.0,554.0,3,3,1,0,60,0,0,0,0,0,7,2008,4,6,227680.0
80,6,69.30579531442663,9750,1,1,1,1,13,3,1,6,5,5,1967,1967,2,15,15,0,0.0,3,3,3,3,3,2,2,400.0,4,480.0,100.0,980.0,2,980,0,980,0.0,0.0,2,0,3,3,6,1,0,0,2,1967.0,1,1.0,384.0,3,3,1,68,0,0,0,0,0,0,10,2006,1,1,135500.0
70,6,69.30579531442663,21384,1,1,1,1,4,3,1,3,5,6,1923,2004,2,16,16,0,0.0,3,3,2,3,3,1,1,1309.0,6,0.0,15.0,1324.0,1,1072,504,1576,2.0,0.0,1,1,3,2,6,1,1,3,2,1923.0,2,2.0,528.0,3,3,1,0,312,0,0,0,0,0,5,2009,1,1,223500.0
80,6,69.30579531442663,13400,1,1,1,1,13,3,1,6,5,5,1966,1966,2,15,15,2,1047.0,3,3,2,3,3,2,2,516.0,3,128.0,380.0,1024.0,3,1086,0,1086,1.0,0.0,1,0,3,3,6,1,1,2,2,1966.0,2,2.0,484.0,3,3,1,0,0,0,0,0,3,0,6,2006,1,1,159950.0
75,8,69.30579531442663,8100,1,1,2,1,18,3,1,4,5,5,1898,1965,4,1,1,0,0.0,3,3,3,3,3,4,6,0.0,6,0.0,849.0,849.0,3,1075,1063,2138,0.0,0.0,2,0,2,3,11,1,0,0,6,1910.0,3,2.0,360.0,4,5,3,40,156,0,0,0,2,0,11,2009,1,1,106000.0
20,6,69.30579531442663,10140,1,1,1,1,17,3,1,1,6,6,1974,1999,4,7,7,2,99.0,3,3,2,3,3,4,2,663.0,5,377.0,0.0,1040.0,4,1309,0,1309,1.0,0.0,1,1,3,2,5,1,1,4,2,1974.0,2,2.0,484.0,3,3,1,265,0,0,0,0,1,0,1,2006,1,1,181000.0
120,8,69.30579531442663,4438,1,1,1,1,6,3,4,1,6,5,2004,2004,2,15,15,2,169.0,2,3,3,2,3,1,1,662.0,6,0.0,186.0,848.0,1,848,0,848,1.0,0.0,1,0,1,2,4,1,1,2,2,2004.0,1,2.0,420.0,3,3,1,140,0,0,0,0,0,0,6,2008,9,1,144500.0
20,9,69.30579531442663,8712,1,2,1,2,10,3,1,1,5,5,1952,1952,4,16,16,0,0.0,4,3,2,3,3,2,6,0.0,6,0.0,540.0,540.0,3,1044,0,1044,0.0,0.0,1,0,2,4,4,1,0,0,3,1952.0,3,2.0,504.0,3,3,3,0,0,0,0,0,0,4,6,2010,1,4,55993.0
20,6,69.30579531442663,9750,1,1,1,1,13,3,1,1,6,6,1958,1958,2,9,9,2,243.0,3,3,2,3,3,4,4,608.0,6,0.0,834.0,1442.0,2,1442,0,1442,0.0,0.0,1,1,4,3,7,1,0,0,2,1958.0,2,1.0,301.0,3,3,1,0,0,275,0,0,0,4,4,2007,5,1,157900.0
50,6,69.30579531442663,8248,1,1,1,1,8,3,1,2,5,7,1918,1950,2,14,14,0,0.0,3,3,1,3,3,4,6,0.0,6,0.0,686.0,686.0,2,686,564,1250,0.0,1.0,1,1,3,4,7,1,0,0,6,1955.0,3,1.0,280.0,3,3,2,207,0,96,0,0,0,0,7,2006,1,1,116000.0
20,6,69.30579531442663,12137,3,1,3,1,6,3,1,1,7,5,1998,1998,2,15,15,2,442.0,3,3,3,2,3,4,6,0.0,6,0.0,1649.0,1649.0,1,1661,0,1661,0.0,0.0,2,0,3,2,6,1,0,0,2,1998.0,2,2.0,598.0,3,3,1,0,34,0,0,0,0,0,5,2010,1,1,224900.0
